id,news_website_homepage,extracted_keywords,internal_urls,manual_topic_label
6,https://www.indiatvnews.com/,beauty,https://www.indiatvnews.com/lifestyle/beauty,Health and Lifestyle
6,https://www.indiatvnews.com/,world,https://www.indiatvnews.com/world,International
7,https://timesofindia.indiatimes.com/,astrology,https://timesofindia.indiatimes.com/astrology,"Art, Culture and Society"
7,https://timesofindia.indiatimes.com/,auto,https://timesofindia.indiatimes.com/auto,Science and Technology
7,https://timesofindia.indiatimes.com/,business,https://timesofindia.indiatimes.com/business,"Business, Economics and Finance"
7,https://timesofindia.indiatimes.com/,"india-business, indian-business",https://timesofindia.indiatimes.com/business/india-business,"Business, Economics and Finance"
7,https://timesofindia.indiatimes.com/,international-business,https://timesofindia.indiatimes.com/business/international-business,"Business, Economics and Finance"
7,https://timesofindia.indiatimes.com/,"business, gst",https://timesofindia.indiatimes.com/business/gst,"Business, Economics and Finance"
7,https://timesofindia.indiatimes.com/,budget,https://timesofindia.indiatimes.com/business/india-business/budget,"Business, Economics and Finance"
7,https://timesofindia.indiatimes.com/,banking,https://timesofindia.indiatimes.com/business/banking,"Business, Economics and Finance"
7,https://timesofindia.indiatimes.com/,calculator,https://timesofindia.indiatimes.com/calculator.cms,"Business, Economics and Finance"
7,https://timesofindia.indiatimes.com/,coronavirus,https://timesofindia.indiatimes.com/coronavirus,Coronavirus
7,https://timesofindia.indiatimes.com/,education,https://timesofindia.indiatimes.com/education,Education and Career
7,https://timesofindia.indiatimes.com/,parenting,https://timesofindia.indiatimes.com/life-style/parenting,Health and Lifestyle
7,https://timesofindia.indiatimes.com/,"book, books",https://timesofindia.indiatimes.com/life-style/books,"Art, Culture and Society"
7,https://timesofindia.indiatimes.com/,jobs,https://timesofindia.indiatimes.com/education/jobs,Education and Career
7,https://timesofindia.indiatimes.com/,"board-exam, exam, board-exams, exams",https://timesofindia.indiatimes.com/home/education/board-exams,Education and Career
7,https://timesofindia.indiatimes.com/,"entrance-exam, entrance-exams",https://timesofindia.indiatimes.com/home/education/entrance-exams,Education and Career
7,https://timesofindia.indiatimes.com/,"exam-result, exam-results",https://timesofindia.indiatimes.com/education/exam-results,Education and Career
7,https://timesofindia.indiatimes.com/,"admission, admissions",https://timesofindia.indiatimes.com/education/admissions,Education and Career
7,https://timesofindia.indiatimes.com/,"cbse, cbse-board",https://timesofindia.indiatimes.com/education/cbse,Education and Career
7,https://timesofindia.indiatimes.com/,study-abroad,https://timesofindia.indiatimes.com/education/times-study-abroad,Education and Career
7,https://timesofindia.indiatimes.com/,"paathshala, pcpaathshala, pathshala",https://timesofindia.indiatimes.com/pcpaathshala,Education and Career
7,https://timesofindia.indiatimes.com/,"staff-room, staff",https://timesofindia.indiatimes.com/pcpaathshala/staff-room,Education and Career
7,https://timesofindia.indiatimes.com/,"student, student-corner, students",https://timesofindia.indiatimes.com/pcpaathshala/student-corner,Education and Career
7,https://timesofindia.indiatimes.com/,"parent, parent-corner, parents",https://timesofindia.indiatimes.com/pcpaathshala/parent-corner,Health and Lifestyle
7,https://timesofindia.indiatimes.com/,"etime, entertainment, etimes",https://timesofindia.indiatimes.com/etimes,Entertainment
7,https://timesofindia.indiatimes.com/,entertainment,https://timesofindia.indiatimes.com/entertainment/hindi,Entertainment
7,https://timesofindia.indiatimes.com/,entertainment,https://timesofindia.indiatimes.com/entertainment/english,Entertainment
7,https://timesofindia.indiatimes.com/,entertainment,https://timesofindia.indiatimes.com/entertainment/tamil,Entertainment
7,https://timesofindia.indiatimes.com/,entertainment,https://timesofindia.indiatimes.com/entertainment/telugu,Entertainment
7,https://timesofindia.indiatimes.com/,entertainment,https://timesofindia.indiatimes.com/entertainment/malayalam,Entertainment
7,https://timesofindia.indiatimes.com/,entertainment,https://timesofindia.indiatimes.com/entertainment/kannada,Entertainment
7,https://timesofindia.indiatimes.com/,entertainment,https://timesofindia.indiatimes.com/entertainment/bengali,Entertainment
7,https://timesofindia.indiatimes.com/,entertainment,https://timesofindia.indiatimes.com/entertainment/punjabi,Entertainment
7,https://timesofindia.indiatimes.com/,entertainment,https://timesofindia.indiatimes.com/entertainment/marathi,Entertainment
7,https://timesofindia.indiatimes.com/,entertainment,https://timesofindia.indiatimes.com/entertainment/bhojpuri,Entertainment
7,https://timesofindia.indiatimes.com/,entertainment,https://timesofindia.indiatimes.com/entertainment/gujarati,Entertainment
7,https://timesofindia.indiatimes.com/,"movie-review, movie-reviews, reviews, review",https://timesofindia.indiatimes.com/entertainment/movie-reviews,Entertainment
7,https://timesofindia.indiatimes.com/,"music, musical, song",https://timesofindia.indiatimes.com/entertainment/music,Entertainment
7,https://timesofindia.indiatimes.com/,web-series,https://timesofindia.indiatimes.com/web-series/reviews,Entertainment
7,https://timesofindia.indiatimes.com/,"web-series, mx-player, netflix, amazon-prime",https://timesofindia.indiatimes.com/web-series/mx-player,Entertainment
7,https://timesofindia.indiatimes.com/,bollywood,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood,Entertainment
7,https://timesofindia.indiatimes.com/,"latest-new-movie, new-movie, hindi-movie, hindi-movies, latest-movie, latest-movies, new-movies, latest-new-movies",https://timesofindia.indiatimes.com/entertainment/latest-new-movies/hindi-movies,Entertainment
7,https://timesofindia.indiatimes.com/,"tamil-movie, tamil-movies",https://timesofindia.indiatimes.com/entertainment/latest-new-movies/tamil-movies,Entertainment
7,https://timesofindia.indiatimes.com/,"telugu-movie, telugu-movies",https://timesofindia.indiatimes.com/entertainment/latest-new-movies/telugu-movies,Entertainment
7,https://timesofindia.indiatimes.com/,movie-review,https://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews,Entertainment
7,https://timesofindia.indiatimes.com/,"music, musical, song",https://timesofindia.indiatimes.com/entertainment/hindi/music,Entertainment
7,https://timesofindia.indiatimes.com/,"bollywood, bollywood-news, hollywood-news",https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news,Entertainment
7,https://timesofindia.indiatimes.com/,epaper,http://epaper.timesofindia.com/,Other
7,https://timesofindia.indiatimes.com/,"health-fitness, fitness, health, gym",https://timesofindia.indiatimes.com/life-style/health-fitness,Health and Lifestyle
7,https://timesofindia.indiatimes.com/,"health, health-survey",https://timesofindia.indiatimes.com/health-survey,Health and Lifestyle
7,https://timesofindia.indiatimes.com/,"food, food-news",https://timesofindia.indiatimes.com/life-style/food-news,Health and Lifestyle
7,https://timesofindia.indiatimes.com/,"health-fitness, fitness, health",https://timesofindia.indiatimes.com/life-style/health-fitness/coronavirus,Health and Lifestyle
7,https://timesofindia.indiatimes.com/,briefs,https://timesofindia.indiatimes.com/briefs,Other
7,https://timesofindia.indiatimes.com/,news,https://timesofindia.indiatimes.com/news,Other
7,https://timesofindia.indiatimes.com/,headline,https://timesofindia.indiatimes.com/home/headlines,Other
7,https://timesofindia.indiatimes.com/,newsletterhome,https://timesofindia.indiatimes.com/newsletterhome.cms,Other
7,https://timesofindia.indiatimes.com/,life-style,https://timesofindia.indiatimes.com/life-style,Health and Lifestyle
7,https://timesofindia.indiatimes.com/,travel,https://timesofindia.indiatimes.com/travel,Health and Lifestyle
7,https://timesofindia.indiatimes.com/,relationship,https://timesofindia.indiatimes.com/life-style/relationships,"Art, Culture and Society"
7,https://timesofindia.indiatimes.com/,spotlight,https://timesofindia.indiatimes.com/life-style/spotlight,Other
7,https://timesofindia.indiatimes.com/,"home, home-garden, garden, gardens",https://timesofindia.indiatimes.com/life-style/home-garden,Health and Lifestyle
7,https://timesofindia.indiatimes.com/,fashion,https://timesofindia.indiatimes.com/life-style/fashion,Health and Lifestyle
7,https://timesofindia.indiatimes.com/,"event, events",https://timesofindia.indiatimes.com/life-style/events,Other
7,https://timesofindia.indiatimes.com/,"video, videos",https://timesofindia.indiatimes.com/videos,Multimedia
7,https://timesofindia.indiatimes.com/,"top-video, top-videos",https://timesofindia.indiatimes.com/videos/top-videos,Multimedia
7,https://timesofindia.indiatimes.com/,"trending-video, trending-videos",https://timesofindia.indiatimes.com/videos/trending-videos,Multimedia
7,https://timesofindia.indiatimes.com/,"video, videos",https://timesofindia.indiatimes.com/videos/entertainment,Multimedia
7,https://timesofindia.indiatimes.com/,"video, videos",https://timesofindia.indiatimes.com/videos/toi-originals,Multimedia
7,https://timesofindia.indiatimes.com/,"video, videos",https://timesofindia.indiatimes.com/videos/news,Multimedia
7,https://timesofindia.indiatimes.com/,"video, videos",https://timesofindia.indiatimes.com/videos/amazing-but-true,Multimedia
7,https://timesofindia.indiatimes.com/,"video, videos",https://timesofindia.indiatimes.com/videos/toi-in-depth,Multimedia
7,https://timesofindia.indiatimes.com/,"video, videos",https://timesofindia.indiatimes.com/videos/times-property,Multimedia
7,https://timesofindia.indiatimes.com/,"video, videos",https://timesofindia.indiatimes.com/videos/humour,Multimedia
7,https://timesofindia.indiatimes.com/,"video, videos",https://timesofindia.indiatimes.com/videos/city,Multimedia
7,https://timesofindia.indiatimes.com/,"video, videos",https://timesofindia.indiatimes.com/videos/international,Multimedia
7,https://timesofindia.indiatimes.com/,"video, videos",https://timesofindia.indiatimes.com/videos/sports,Multimedia
7,https://timesofindia.indiatimes.com/,"video, videos",https://timesofindia.indiatimes.com/videos/business,Multimedia
7,https://timesofindia.indiatimes.com/,"video, videos",https://timesofindia.indiatimes.com/videos/lifestyle/health-tips-videos,Multimedia
7,https://timesofindia.indiatimes.com/,"video, videos",https://timesofindia.indiatimes.com/videos/tv,Multimedia
7,https://timesofindia.indiatimes.com/,"video, videos",https://timesofindia.indiatimes.com/videos/lifestyle,Multimedia
7,https://timesofindia.indiatimes.com/,"video, videos",https://timesofindia.indiatimes.com/videos/beauty-pageants,Multimedia
7,https://timesofindia.indiatimes.com/,"video, videos",https://timesofindia.indiatimes.com/videos/filmfare,Multimedia
7,https://timesofindia.indiatimes.com/,"video, videos",https://timesofindia.indiatimes.com/videos/tech,Multimedia
7,https://timesofindia.indiatimes.com/,"video, videos",https://timesofindia.indiatimes.com/videos/auto,Multimedia
7,https://timesofindia.indiatimes.com/,"video, videos",https://timesofindia.indiatimes.com/videos/entertainment/music,Multimedia
7,https://timesofindia.indiatimes.com/,"video, videos",https://timesofindia.indiatimes.com/videos/motion-graphics,Multimedia
7,https://timesofindia.indiatimes.com/,"video, videos",https://timesofindia.indiatimes.com/videos/entertainment/events/mumbai,Multimedia
7,https://timesofindia.indiatimes.com/,"video, videos",https://timesofindia.indiatimes.com/videos/education,Multimedia
7,https://timesofindia.indiatimes.com/,"video, videos",https://timesofindia.indiatimes.com/videos/entertainment/trailers,Multimedia
7,https://timesofindia.indiatimes.com/,trending-video,https://timesofindia.indiatimes.com/trending-videos,Multimedia
7,https://timesofindia.indiatimes.com/,tv,https://timesofindia.indiatimes.com/tv/hindi,Multimedia
7,https://timesofindia.indiatimes.com/,tv,https://timesofindia.indiatimes.com/tv/news/hindi,Multimedia
7,https://timesofindia.indiatimes.com/,english,https://timesofindia.indiatimes.com/tv/english,Other
7,https://timesofindia.indiatimes.com/,tamil,https://timesofindia.indiatimes.com/tv/tamil,Other
7,https://timesofindia.indiatimes.com/,telugu,https://timesofindia.indiatimes.com/tv/telugu,Other
7,https://timesofindia.indiatimes.com/,malayalam,https://timesofindia.indiatimes.com/tv/malayalam,Other
7,https://timesofindia.indiatimes.com/,kannada,https://timesofindia.indiatimes.com/tv/kannada,Other
7,https://timesofindia.indiatimes.com/,marathi,https://timesofindia.indiatimes.com/tv/marathi,Other
7,https://timesofindia.indiatimes.com/,bengali,https://timesofindia.indiatimes.com/tv/bengali,Other
7,https://timesofindia.indiatimes.com/,gujarati,https://timesofindia.indiatimes.com/tv/gujarati,Other
7,https://timesofindia.indiatimes.com/,india,https://timesofindia.indiatimes.com/india,National
7,https://timesofindia.indiatimes.com/,india,https://timesofindia.indiatimes.com/india/bounce-back-india,National
7,https://timesofindia.indiatimes.com/,india-china,https://timesofindia.indiatimes.com/india/india-china-border-standoff,International
7,https://timesofindia.indiatimes.com/,india,https://timesofindia.indiatimes.com/india/times-evoke,National
7,https://timesofindia.indiatimes.com/,"opinion, opinions-and-feature",https://timesofindia.indiatimes.com/india/opinions-and-features,Other
7,https://timesofindia.indiatimes.com/,other,https://timesofindia.indiatimes.com/us,Other
7,https://timesofindia.indiatimes.com/,rss,https://timesofindia.indiatimes.com/rss.cms,Other
7,https://timesofindia.indiatimes.com/,toi-plus,https://timesofindia.indiatimes.com/toi-plus,Other
7,https://timesofindia.indiatimes.com/,maskindia,https://timesofindia.indiatimes.com/maskindia,Other
7,https://timesofindia.indiatimes.com/,monstershot,https://timesofindia.indiatimes.com/monstershot,Other
7,https://timesofindia.indiatimes.com/,blog,https://timesofindia.indiatimes.com/blogs/,Other
7,https://timesofindia.indiatimes.com/,tributelist,https://timesofindia.indiatimes.com/tributelist.cms,Other
7,https://timesofindia.indiatimes.com/,podcast,https://timesofindia.indiatimes.com/podcasts,Multimedia
7,https://timesofindia.indiatimes.com/,nri,https://timesofindia.indiatimes.com/nri,Other
7,https://timesofindia.indiatimes.com/,infographics,https://timesofindia.indiatimes.com/infographics.cms,Other
7,https://timesofindia.indiatimes.com/,feedback,https://timesofindia.indiatimes.com/feedback.cms,Other
7,https://timesofindia.indiatimes.com/,archive,https://timesofindia.indiatimes.com/archive.cms,Other
7,https://timesofindia.indiatimes.com/,"privacy, privacy-policy",https://timesofindia.indiatimes.com/privacy-policy,Privacy Policy
7,https://timesofindia.indiatimes.com/,"gadget, gadget-news, gadgets",https://timesofindia.indiatimes.com/gadgets-news,Science and Technology
7,https://timesofindia.indiatimes.com/,environment,https://timesofindia.indiatimes.com/home/environment,Science and Technology
7,https://timesofindia.indiatimes.com/,sitemap,https://timesofindia.indiatimes.com/sitemap.cms,Other
7,https://timesofindia.indiatimes.com/,sport,https://timesofindia.indiatimes.com/sports,Sports
7,https://timesofindia.indiatimes.com/,cricket,https://timesofindia.indiatimes.com/sports/cricket,Sports
7,https://timesofindia.indiatimes.com/,cricket,https://timesofindia.indiatimes.com/sports/cricket/west-indies-vs-england,Sports
7,https://timesofindia.indiatimes.com/,"ipl, indian-premier-league",https://timesofindia.indiatimes.com/sports/cricket/ipl,Sports
7,https://timesofindia.indiatimes.com/,icc-world,https://timesofindia.indiatimes.com/sports/cricket/icc-world-test-championship,Sports
7,https://timesofindia.indiatimes.com/,football,https://timesofindia.indiatimes.com/sports/football,Sports
7,https://timesofindia.indiatimes.com/,hockey,https://timesofindia.indiatimes.com/sports/hockey,Sports
7,https://timesofindia.indiatimes.com/,tennis,https://timesofindia.indiatimes.com/sports/tennis,Sports
7,https://timesofindia.indiatimes.com/,"athletics, more-sports",https://timesofindia.indiatimes.com/sports/more-sports/athletics,Sports
7,https://timesofindia.indiatimes.com/,shooting,https://timesofindia.indiatimes.com/sports/more-sports/shooting,Sports
7,https://timesofindia.indiatimes.com/,volleyball,https://timesofindia.indiatimes.com/sports/volleyball,Sports
7,https://timesofindia.indiatimes.com/,chess,https://timesofindia.indiatimes.com/sports/chess,Sports
7,https://timesofindia.indiatimes.com/,boxing,https://timesofindia.indiatimes.com/sports/boxing,Sports
7,https://timesofindia.indiatimes.com/,golf,https://timesofindia.indiatimes.com/sports/golf,Sports
7,https://timesofindia.indiatimes.com/,"snooker, billiards",https://timesofindia.indiatimes.com/sports/more-sports/snooker/billiards,Sports
7,https://timesofindia.indiatimes.com/,cycling,https://timesofindia.indiatimes.com/sports/more-sports/cycling,Sports
7,https://timesofindia.indiatimes.com/,wrestling,https://timesofindia.indiatimes.com/sports/more-sports/wrestling,Sports
7,https://timesofindia.indiatimes.com/,more-sport,https://timesofindia.indiatimes.com/sports/more-sports/others,Sports
7,https://timesofindia.indiatimes.com/,city,https://timesofindia.indiatimes.com/city,Local
7,https://timesofindia.indiatimes.com/,"mumbai, mumbai-city",https://timesofindia.indiatimes.com/city/mumbai,Local
7,https://timesofindia.indiatimes.com/,"delhi, delhi-news",https://timesofindia.indiatimes.com/city/delhi,Regional
7,https://timesofindia.indiatimes.com/,"bangalore, bangalore-city",https://timesofindia.indiatimes.com/city/bangalore,Local
7,https://timesofindia.indiatimes.com/,"hyderabad, hyderabad-city",https://timesofindia.indiatimes.com/city/hyderabad,Local
7,https://timesofindia.indiatimes.com/,"kolkata, kolkata-city",https://timesofindia.indiatimes.com/city/kolkata,Local
7,https://timesofindia.indiatimes.com/,"chennai, chennai-city",https://timesofindia.indiatimes.com/city/chennai,Local
7,https://timesofindia.indiatimes.com/,"agartala, agartala-city",https://timesofindia.indiatimes.com/city/agartala,Local
7,https://timesofindia.indiatimes.com/,"agra, agra-city",https://timesofindia.indiatimes.com/city/agra,Local
7,https://timesofindia.indiatimes.com/,"ajmer, ajmer-city",https://timesofindia.indiatimes.com/city/ajmer,Local
7,https://timesofindia.indiatimes.com/,"amaravati, amarvati-city",https://timesofindia.indiatimes.com/city/amaravati,Local
7,https://timesofindia.indiatimes.com/,"ahmedabad, ahmedabad-city",https://timesofindia.indiatimes.com/city/ahmedabad,Local
7,https://timesofindia.indiatimes.com/,"allahabad, allahabad-city",https://timesofindia.indiatimes.com/city/allahabad,Local
7,https://timesofindia.indiatimes.com/,"amritsar, amritsar-city",https://timesofindia.indiatimes.com/city/amritsar,Local
7,https://timesofindia.indiatimes.com/,"aurangabad, aurangabad-city",https://timesofindia.indiatimes.com/city/aurangabad,Local
7,https://timesofindia.indiatimes.com/,"bareily, bareilly, bareily-city, bareilly-city",https://timesofindia.indiatimes.com/city/bareilly,Local
7,https://timesofindia.indiatimes.com/,"bhopal, bhopal-city",https://timesofindia.indiatimes.com/city/bhopal,Local
7,https://timesofindia.indiatimes.com/,"bhubaneshwar, bhubaneshwar-city",https://timesofindia.indiatimes.com/city/bhubaneswar,Local
7,https://timesofindia.indiatimes.com/,"chandigarh, chandigarh-city",https://timesofindia.indiatimes.com/city/chandigarh,Local
7,https://timesofindia.indiatimes.com/,"coimbatore, coimbatore-city",https://timesofindia.indiatimes.com/city/coimbatore,Local
7,https://timesofindia.indiatimes.com/,"cuttack, cuttack-city",https://timesofindia.indiatimes.com/city/cuttack,Local
7,https://timesofindia.indiatimes.com/,"dehradun, dehradun-city",https://timesofindia.indiatimes.com/city/dehradun,Local
7,https://timesofindia.indiatimes.com/,"erode, city, erode-city",https://timesofindia.indiatimes.com/City/Erode,Local
7,https://timesofindia.indiatimes.com/,"faridabad, faridabad-city",https://timesofindia.indiatimes.com/city/faridabad,Local
7,https://timesofindia.indiatimes.com/,ghaziabad,https://timesofindia.indiatimes.com/city/ghaziabad,Local
7,https://timesofindia.indiatimes.com/,goa,https://timesofindia.indiatimes.com/city/goa,Regional
7,https://timesofindia.indiatimes.com/,gurgaon,https://timesofindia.indiatimes.com/city/gurgaon,Local
7,https://timesofindia.indiatimes.com/,"guwahati, guwahati-city",https://timesofindia.indiatimes.com/city/guwahati,Local
7,https://timesofindia.indiatimes.com/,"hubli, hubli-city",https://timesofindia.indiatimes.com/city/hubli,Local
7,https://timesofindia.indiatimes.com/,"imphal, imphal-city",https://timesofindia.indiatimes.com/city/imphal,Local
7,https://timesofindia.indiatimes.com/,"indore, indore-city",https://timesofindia.indiatimes.com/city/indore,Local
7,https://timesofindia.indiatimes.com/,"itanagar, itanagar-city",https://timesofindia.indiatimes.com/city/itanagar,Local
7,https://timesofindia.indiatimes.com/,"jaipur, jaipur-city",https://timesofindia.indiatimes.com/city/jaipur,Local
7,https://timesofindia.indiatimes.com/,jammu,https://timesofindia.indiatimes.com/city/jammu,Regional
7,https://timesofindia.indiatimes.com/,"jamshedpur, jamshedpur-city",https://timesofindia.indiatimes.com/city/jamshedpur,Local
7,https://timesofindia.indiatimes.com/,"jodhpur, jodhpur-city",https://timesofindia.indiatimes.com/city/jodhpur,Local
7,https://timesofindia.indiatimes.com/,"kanpur, kanpur-city",https://timesofindia.indiatimes.com/city/kanpur,Local
7,https://timesofindia.indiatimes.com/,"kochi, kochi-city",https://timesofindia.indiatimes.com/city/kochi,Local
7,https://timesofindia.indiatimes.com/,"kohima, kohima-city",https://timesofindia.indiatimes.com/city/kohima,Local
7,https://timesofindia.indiatimes.com/,"kolhapur, kolhapur-city",https://timesofindia.indiatimes.com/city/kolhapur,Local
7,https://timesofindia.indiatimes.com/,"kozhikode, kozhikode-city",https://timesofindia.indiatimes.com/city/kozhikode,Local
7,https://timesofindia.indiatimes.com/,lucknow lucknow-city,https://timesofindia.indiatimes.com/city/lucknow,Local
7,https://timesofindia.indiatimes.com/,"ludhiana, ludhiana-city",https://timesofindia.indiatimes.com/city/ludhiana,Local
7,https://timesofindia.indiatimes.com/,"madurai, madurai-city",https://timesofindia.indiatimes.com/city/madurai,Local
7,https://timesofindia.indiatimes.com/,"mangalore, mangalore-city",https://timesofindia.indiatimes.com/city/mangalore,Local
7,https://timesofindia.indiatimes.com/,"meerut, meerut-city",https://timesofindia.indiatimes.com/city/meerut,Local
7,https://timesofindia.indiatimes.com/,"mysore, mysore-city",https://timesofindia.indiatimes.com/city/mysore,Local
7,https://timesofindia.indiatimes.com/,"nagpur, nagpur-city",https://timesofindia.indiatimes.com/city/nagpur,Local
7,https://timesofindia.indiatimes.com/,"nashik, nashik-city",https://timesofindia.indiatimes.com/city/nashik,Local
7,https://timesofindia.indiatimes.com/,"mumbai, mumbai-city",https://timesofindia.indiatimes.com/city/navi-Mumbai,Local
7,https://timesofindia.indiatimes.com/,noida,https://timesofindia.indiatimes.com/city/noida,Local
7,https://timesofindia.indiatimes.com/,"patna, patna-city",https://timesofindia.indiatimes.com/city/patna,Local
7,https://timesofindia.indiatimes.com/,"puducherry, pondicherry, puducherry-city, pondicherry-city",https://timesofindia.indiatimes.com/city/puducherry,Local
7,https://timesofindia.indiatimes.com/,"pune, pune-city",https://timesofindia.indiatimes.com/city/pune,Local
7,https://timesofindia.indiatimes.com/,"raipur, raipur-city",https://timesofindia.indiatimes.com/city/raipur,Local
7,https://timesofindia.indiatimes.com/,"rajkot, rajkot-city",https://timesofindia.indiatimes.com/city/rajkot,Local
7,https://timesofindia.indiatimes.com/,"ranchi, ranchi-city",https://timesofindia.indiatimes.com/city/ranchi,Local
7,https://timesofindia.indiatimes.com/,"srinagar, srinagar-city",https://timesofindia.indiatimes.com/city/srinagar,Local
7,https://timesofindia.indiatimes.com/,"salem, salem-city",https://timesofindia.indiatimes.com/city/Salem,Local
7,https://timesofindia.indiatimes.com/,"shillong, shillong-city",https://timesofindia.indiatimes.com/city/shillong,Local
7,https://timesofindia.indiatimes.com/,"shimla, shimla-city",https://timesofindia.indiatimes.com/city/shimla,Local
7,https://timesofindia.indiatimes.com/,"surat, surat-city",https://timesofindia.indiatimes.com/city/surat,Local
7,https://timesofindia.indiatimes.com/,"thane, thane-city",https://timesofindia.indiatimes.com/city/thane,Local
7,https://timesofindia.indiatimes.com/,"trichy, trichy-city",https://timesofindia.indiatimes.com/city/trichy,Local
7,https://timesofindia.indiatimes.com/,"thiruvananthapuram, thiruvananthapuram-city",https://timesofindia.indiatimes.com/city/thiruvananthapuram,Local
7,https://timesofindia.indiatimes.com/,"udaipur, udaipur-city",https://timesofindia.indiatimes.com/city/udaipur,Local
7,https://timesofindia.indiatimes.com/,"vadodara, vadodara-city",https://timesofindia.indiatimes.com/city/vadodara,Local
7,https://timesofindia.indiatimes.com/,"varanasi, varanasi-city",https://timesofindia.indiatimes.com/city/varanasi,Local
7,https://timesofindia.indiatimes.com/,"vijayawada, vijayawada-city",https://timesofindia.indiatimes.com/city/vijayawada,Local
7,https://timesofindia.indiatimes.com/,"visakhapatnam, vishakhapatnam-city",https://timesofindia.indiatimes.com/city/visakhapatnam,Local
7,https://timesofindia.indiatimes.com/,maharashtra,https://timesofindia.indiatimes.com/india/maharashtra,Regional
7,https://timesofindia.indiatimes.com/,"delhi, delhi-news",https://timesofindia.indiatimes.com/india/delhi,Regional
7,https://timesofindia.indiatimes.com/,"karnataka, karnataka-news",https://timesofindia.indiatimes.com/india/karnataka,Regional
7,https://timesofindia.indiatimes.com/,tamil-nadu,https://timesofindia.indiatimes.com/india/tamil-nadu,Regional
7,https://timesofindia.indiatimes.com/,telangana,https://timesofindia.indiatimes.com/india/telangana,Regional
7,https://timesofindia.indiatimes.com/,uttar-pradesh,https://timesofindia.indiatimes.com/india/uttar-pradesh,Regional
7,https://timesofindia.indiatimes.com/,west-bengal,https://timesofindia.indiatimes.com/india/west-bengal,Regional
7,https://timesofindia.indiatimes.com/,gujarat,https://timesofindia.indiatimes.com/india/gujarat,Regional
7,https://timesofindia.indiatimes.com/,madhya-pradesh,https://timesofindia.indiatimes.com/india/madhya-pradesh,Regional
7,https://timesofindia.indiatimes.com/,bihar,https://timesofindia.indiatimes.com/india/bihar,Regional
7,https://timesofindia.indiatimes.com/,"chandigarh, chandigarh-city",https://timesofindia.indiatimes.com/india/chandigarh,Local
7,https://timesofindia.indiatimes.com/,rajasthan,https://timesofindia.indiatimes.com/india/rajasthan,Regional
7,https://timesofindia.indiatimes.com/,"arunachal-pradesh, arunachalpradesh, arunachal-pradesh-news",https://timesofindia.indiatimes.com/india/arunachal-pradesh,Regional
7,https://timesofindia.indiatimes.com/,andhra-pradesh,https://timesofindia.indiatimes.com/india/andhra-pradesh,Regional
7,https://timesofindia.indiatimes.com/,assam,https://timesofindia.indiatimes.com/india/assam,Regional
7,https://timesofindia.indiatimes.com/,chhattisgarh,https://timesofindia.indiatimes.com/india/chhattisgarh,Regional
7,https://timesofindia.indiatimes.com/,goa,https://timesofindia.indiatimes.com/india/goa,Regional
7,https://timesofindia.indiatimes.com/,haryana,https://timesofindia.indiatimes.com/india/haryana,Regional
7,https://timesofindia.indiatimes.com/,himachal-pradesh,https://timesofindia.indiatimes.com/india/himachal-pradesh,Regional
7,https://timesofindia.indiatimes.com/,jammu-and-kashmir,https://timesofindia.indiatimes.com/india/jammu-and-kashmir,Regional
7,https://timesofindia.indiatimes.com/,jharkhand,https://timesofindia.indiatimes.com/india/jharkhand,Regional
7,https://timesofindia.indiatimes.com/,"kerala, kerala-news",https://timesofindia.indiatimes.com/india/kerala,Regional
7,https://timesofindia.indiatimes.com/,"manipur, manipur-news",https://timesofindia.indiatimes.com/india/manipur,Regional
7,https://timesofindia.indiatimes.com/,"meghalaya, meghalaya-news",https://timesofindia.indiatimes.com/india/meghalaya,Regional
7,https://timesofindia.indiatimes.com/,"mizoram, mizoram-news",https://timesofindia.indiatimes.com/india/mizoram,Regional
7,https://timesofindia.indiatimes.com/,"nagaland, nagaland-news",https://timesofindia.indiatimes.com/india/nagaland,Regional
7,https://timesofindia.indiatimes.com/,"orissa, orissa-news",https://timesofindia.indiatimes.com/india/orissa,Regional
7,https://timesofindia.indiatimes.com/,punjab,https://timesofindia.indiatimes.com/india/punjab,Regional
7,https://timesofindia.indiatimes.com/,"sikkim, sikkim-news",https://timesofindia.indiatimes.com/india/sikkim,Regional
7,https://timesofindia.indiatimes.com/,"tripura, tripura-news",https://timesofindia.indiatimes.com/india/tripura,Regional
7,https://timesofindia.indiatimes.com/,uttarakhand,https://timesofindia.indiatimes.com/india/uttarakhand,Regional
7,https://timesofindia.indiatimes.com/,"andaman, nicobar, andaman-nicobar, andaman-and-nicobar",https://timesofindia.indiatimes.com/india/andaman-and-nicobar-islands,Regional
7,https://timesofindia.indiatimes.com/,"dadra, nagar, haveli, dadra-and-nagar-haveli",https://timesofindia.indiatimes.com/india/dadra-and-nagar-haveli,Regional
7,https://timesofindia.indiatimes.com/,"daman, diu, daman-and-diu",https://timesofindia.indiatimes.com/india/daman-and-diu,Regional
7,https://timesofindia.indiatimes.com/,lakshadweep,https://timesofindia.indiatimes.com/india/lakshadweep,Regional
7,https://timesofindia.indiatimes.com/,pondicherry,https://timesofindia.indiatimes.com/india/pondicherry,Local
